종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,BPS,주당배당금,배당수익률,Date,PER,PBR,PCR,PSR,IDX_CD,IDX_NM_KOR,ALL_MKT_VAL,MKT_VAL,WGT,S_WGT,CAL_WGT,SEC_CD,SEC_NM_KOR,SEQ,TOP60,APT_SHR_CNT,SEC_1ST,ROE,size
000810,삼성화재,228500,1000,0.44,KOSPI,보험,10825150254500,17760,321574,8800,3.85,2021-09-24,14.3379473569536,0.664833425733149,7.29506722454343,,G4040,WICS 보험,24767325,7144599,28.85,28.85,1,G40,금융,1,3,31267392,G40,0.0464,big
090430,아모레퍼시픽,184500,-5000,-2.64,KOSPI,화학,10791914035500,512,64736,800,0.43,2021-09-24,307.461938333333,2.41732686038437,19.4659344074675,2.43488877656694,G2520,WICS 내구소비재와의류,49360418,5611795,11.37,36.79,1,G25,경기관련소비재,2,7,30416235,G25,0.0079,big
034020,두산중공업,20550,-550,-2.61,KOSPI,기계,10615562306250,,8511,0,0,2021-09-24,,1.49378207362978,35.9605769181911,0.701512139928234,G2010,WICS 자본재,124006699,5838559,4.71,28.62,1,G20,산업재,4,18,284114806,G20,,big
352820,하이브,268000,-2500,-0.92,KOSPI,서비스업,10465618956000,2956,33218,0,0,2021-09-24,122.119241026838,8.72935103511552,89.6796825706941,13.1428091874922,G5020,WICS 미디어와엔터테인먼트,150344455,3872279,2.58,77.02,1,G50,커뮤니케이션서비스,5,3,14448802,G50,0.0715,big
247540,에코프로비엠,470600,600,0.13,KOSDAQ,일반전기전자,10315300699600,2256,21088,450,0.1,2021-09-24,219.942445620469,22.074257863471,82.5224055968,12.0689138874459,G4535,WICS 전자와 전기제품,72412941,4229273,5.84,77.66,1,G45,IT,3,2,8986981,G45,0.1004,big
251270,넷마블,120000,-1000,-0.83,KOSPI,서비스업,10314420240000,3827,62986,767,0.64,2021-09-24,32.9534192971246,1.82536726011397,27.7045937147462,4.15100621377978,G5020,WICS 미디어와엔터테인먼트,150344455,2784893,1.85,78.87,1,G50,커뮤니케이션서비스,6,3,23207446,G50,0.0554,big
010130,고려아연,512000,2000,0.39,KOSPI,철강금속,9.66144e+12,32418,369358,15000,2.93,2021-09-24,16.8611518324607,1.36326231127416,21.1641621029573,1.27427689629249,G1510,WICS 소재,130796768,4347648,3.32,52.53,1,G15,소재,5,8,8491500,G15,0.0809,big
329180,현대중공업,99200,100,0.1,KOSPI,운수장비,8806293107200,,75746,0,0,2021-09-24,,1.64271994985823,,1.05946740943215,G2010,WICS 자본재,124006699,1409007,1.14,61.36,1,G20,산업재,19,18,14203699,G20,,big
011170,롯데케미칼,256000,-2500,-0.97,KOSPI,화학,8774507264000,4623,374803,3600,1.41,2021-09-24,55.3596672807571,0.639895807006797,6.69400920353982,0.717868548146936,G1510,WICS 소재,130796768,4036273,3.09,55.62,1,G15,소재,6,8,15766693,G15,0.0116,big
018880,한온시스템,16200,-100,-0.61,KOSPI,기계,8.64756e+12,207,3967,320,1.98,2021-09-24,78.329347826087,3.86155220148254,10.8692307692308,1.25822954254452,G2510,WICS 자동차와부품,88703179,2594268,2.92,81.43,1,G25,경기관련소비재,5,3,160140000,G25,0.0493,big
030200,KT,32450,-50,-0.15,KOSPI,통신업,8473078169600,2684,53661,1350,4.16,2021-09-24,12.8770184948328,0.544843433362913,1.78764466213764,0.354274551656374,G5010,WICS 전기통신서비스,21038312,4406001,20.94,75.89,1,G50,커뮤니케이션서비스,2,2,135778140,G50,0.0423,big
326030,SK바이오팜,107000,-2500,-2.28,KOSPI,서비스업,8379517750000,,4840,0,0,2021-09-24,,22.1037134001583,,322.289144230769,G3520,WICS 제약과생물공학,139968350,1843494,1.32,53.25,1,G35,건강관리,10,16,17228915,G35,,big
316140,우리금융지주,11150,50,0.45,KOSPI,기타금융,8117875121350,1742,31918,360,3.23,2021-09-24,6.20964975242867,0.3037467586134,2.25121328933722,,G4010,WICS 은행,68713696,6007228,8.74,89.64,1,G40,금융,5,3,538764806,G40,0.0489,big
009830,한화솔루션,40750,-1350,-3.21,KOSPI,화학,7794598752750,1860,35699,0,0,2021-09-24,25.2170778154319,1.30613113138227,7.28807737517532,0.847699701223491,G1510,WICS 소재,130796768,4832651,3.69,45.85,1,G15,소재,3,8,118592668,G15,0.0518,big
024110,기업은행,10150,50,0.5,KOSPI,은행,7554650958050,1977,31597,471,4.64,2021-09-24,4.91935336201732,0.300475730464198,,,G4010,WICS 은행,68713696,2719674,3.96,93.59,1,G40,금융,6,3,267948211,G40,0.0611,big
009540,한국조선해양,102000,1000,0.99,KOSPI,운수장비,7218857832000,,154102,0,0,2021-09-24,,0.581172336972273,,0.484366823808853,G2010,WICS 자본재,124006699,4547880,3.67,36.64,1,G20,산업재,6,18,44587063,G20,,big
034220,LG디스플레이,18950,-450,-2.32,KOSPI,전기전자,6780607515000,,31863,0,0,2021-09-24,,0.532359327230331,2.96497770562771,0.279842324835638,G4540,WICS 디스플레이,17095003,4000558,23.4,23.4,1,G45,IT,1,10,211111263,G45,,big
011790,SKC,176000,1500,0.86,KOSPI,화학,6664820448000,1048,47746,1000,0.57,2021-09-24,179.644756010782,3.4801422630672,19.7710484959953,2.46644232403227,G1510,WICS 소재,130796768,3532355,2.7,61.39,1,G15,소재,8,8,20070198,G15,0.0194,big
086280,현대글로비스,176000,-1000,-0.56,KOSPI,운수창고업,6.6e+12,16165,135079,3500,1.99,2021-09-24,10.8874958759485,1.30270014211274,6.75606510390009,0.39951815688957,G2030,WICS 운송,41254793,3234000,7.84,76.22,1,G20,산업재,5,3,18375000,G20,0.1197,big
066970,엘앤에프,190400,31300,19.67,KOSDAQ,IT부품,6583790001600,,6665,50,0.03,2021-09-24,,33.3187753117409,145.337527629139,18.4885987127211,G4535,WICS 전자와 전기제품,72412941,3686922,5.09,88.31,1,G45,IT,5,2,19364088,G45,,big
004020,현대제철,48650,-100,-0.21,KOSPI,철강금속,6492137440250,,122488,500,1.03,2021-09-24,,0.388913762669981,3.23249225266381,0.360206034391402,G1510,WICS 소재,130796768,4025125,3.08,58.69,1,G15,소재,7,8,82736387,G15,,big
097950,CJ제일제당,430000,-2500,-0.58,KOSPI,음식료품,6473299980000,42783,321970,4000,0.93,2021-09-24,9.44180277129522,0.636734732058546,3.2337396243381,0.266987547482646,G3020,"WICS 식품,음료,담배",30382851,3366116,11.08,40.03,1,G30,필수소비재,2,6,7828177,G30,0.0674,big
032640,LG유플러스,14800,50,0.34,KOSPI,통신업,6461848142800,1095,16891,450,3.04,2021-09-24,13.8428623453299,0.844553552749895,2.53545010703916,0.481594930747675,G5010,WICS 전기통신서비스,21038312,4135583,19.66,95.55,1,G50,커뮤니케이션서비스,3,2,279431271,G50,0.061,big
028300,에이치엘비,60300,-2400,-3.83,KOSDAQ,운송장비·부품,6428586859200,,4533,0,0,2021-09-24,,11.5331662346609,,114.387666533808,G2010,WICS 자본재,124006699,5400013,4.35,32.97,1,G20,산업재,5,18,89552454,G20,,big
035250,강원랜드,28150,-250,-0.88,KOSPI,서비스업,6022425075000,,15177,0,0,2021-09-24,,1.85476596088697,,12.5834205495194,G2530,"WICS 호텔,레스토랑,레저등",11197619,3493007,31.19,31.19,1,G25,경기관련소비재,1,3,124085490,G25,,big
011780,금호석유,194500,-6000,-2.99,KOSPI,화학,5925965899500,20881,94002,4200,2.16,2021-09-24,10.1663508311889,1.88173691715356,7.68109643486714,1.23213762334962,G1510,WICS 소재,130796768,3377801,2.58,63.98,1,G15,소재,9,8,17366584,G15,0.1851,big
000720,현대건설,53200,-1400,-2.56,KOSPI,건설업,5924126698000,1067,57894,600,1.13,2021-09-24,48.4393025183974,0.675776453048002,3.42494461351679,0.349075576310037,G2010,WICS 자본재,124006699,3850682,3.11,42.92,1,G20,산업재,8,18,72381247,G20,0.014,big
263750,펄어비스,87400,5200,6.33,KOSDAQ,디지털컨텐츠,5787759100000,1655,9739,0,0,2021-09-24,57.3613389494549,9.08739064217303,36.7710235069886,11.8407510229133,G5020,WICS 미디어와엔터테인먼트,150344455,2488736,1.66,80.53,1,G50,커뮤니케이션서비스,7,3,28475245,G50,0.1584,big
068760,셀트리온제약,156600,-7400,-4.51,KOSDAQ,제약,5723497135800,574,8230,0,0,2021-09-24,272.82,19.0402432994012,157.672097404959,24.5012719854452,G3520,WICS 제약과생물공학,139968350,2518339,1.8,47.08,1,G35,건강관리,6,16,16081346,G35,0.0698,big
